ENLIGHTEN Version,2.2.7
Measurement ID,,,20220713-113621-116681-WP-00643,,20220713-113624-356677-WP-00643,,20220713-113627-932643-WP-00643,,20220713-113630-444642-WP-00643,,20220713-113634-588621-WP-00643,,20220713-113637-107946-WP-00643,,20220713-113639-308594-WP-00643,,20220713-113641-896698-WP-00643,,20220713-113644-372565-WP-00643,,20220713-113647-427767-WP-00643,
Serial Number,,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,
Model,,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,
Label,,,11:36:21 WP-00643,,11:36:24 WP-00643,,11:36:27 WP-00643,,11:36:30 WP-00643,,11:36:34 WP-00643,,11:36:37 WP-00643,,11:36:39 WP-00643,,11:36:41 WP-00643,,11:36:44 WP-00643,,11:36:47 WP-00643,
5,802.33,278.12,2166.00,2166.00,1871.00,1871.00,3282.00,3282.00,1636.00,1636.00,2338.00,2338.00,2057.00,2057.00,2748.00,2748.00,2223.00,2223.00,1668.00,1668.00,2037.00,2037.00
6,802.47,280.31,2198.00,2198.00,1896.00,1896.00,3371.00,3371.00,1653.00,1653.00,2359.00,2359.00,2071.00,2071.00,2781.00,2781.00,2268.00,2268.00,1697.00,1697.00,2044.00,2044.00
7,802.61,282.51,2185.00,2185.00,1923.00,1923.00,3436.00,3436.00,1670.00,1670.00,2407.00,2407.00,2088.00,2088.00,2817.00,2817.00,2262.00,2262.00,1699.00,1699.00,2054.00,2054.00
8,802.75,284.70,2198.00,2198.00,1888.00,1888.00,3341.00,3341.00,1634.00,1634.00,2327.00,2327.00,2029.00,2029.00,2710.00,2710.00,2238.00,2238.00,1670.00,1670.00,2040.00,2040.00
9,802.89,286.89,2109.00,2109.00,1830.00,1830.00,3140.00,3140.00,1632.00,1632.00,2253.00,2253.00,1987.00,1987.00,2627.00,2627.00,2207.00,2207.00,1647.00,1647.00,1993.00,1993.00
10,803.03,289.08,2014.00,2014.00,1765.00,1765.00,2967.00,2967.00,1564.00,1564.00,2185.00,2185.00,1923.00,1923.00,2492.00,2492.00,2093.00,2093.00,1632.00,1632.00,1926.00,1926.00
11,803.18,291.27,1930.00,1930.00,1729.00,1729.00,2792.00,2792.00,1535.00,1535.00,2076.00,2076.00,1860.00,1860.00,2386.00,2386.00,1985.00,1985.00,1562.00,1562.00,1831.00,1831.00
12,803.32,293.46,1877.00,1877.00,1699.00,1699.00,2701.00,2701.00,1518.00,1518.00,2037.00,2037.00,1828.00,1828.00,2280.00,2280.00,1951.00,1951.00,1558.00,1558.00,1822.00,1822.00
13,803.46,295.65,1868.00,1868.00,1695.00,1695.00,2640.00,2640.00,1497.00,1497.00,2014.00,2014.00,1803.00,1803.00,2266.00,2266.00,1949.00,1949.00,1524.00,1524.00,1769.00,1769.00
14,803.60,297.84,1868.00,1868.00,1661.00,1661.00,2659.00,2659.00,1520.00,1520.00,1997.00,1997.00,1775.00,1775.00,2262.00,2262.00,1883.00,1883.00,1539.00,1539.00,1744.00,1744.00
